id,season,city,date,match_type,player_of_match,venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,target_runs,target_overs,super_over,method,umpire1,umpire2
355,2014,Mumbai,2014-04-15,T20,Rashid Khan,"Wankhede Stadium, Mumbai",Punjab Kings,Chennai Super Kings,Punjab Kings,field,Punjab Kings,wickets,6,170,20,N,,umpire_A,umpire_B
356,2014,Kolkata,2014-04-16,T20,AD Russell,"Eden Gardens, Kolkata",Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,Mumbai Indians,wickets,7,143,20,N,,umpire_A,umpire_B
357,2014,Bengaluru,2014-04-17,T20,F du Plessis,"M Chinnaswamy Stadium, Bengaluru",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,4,157,20,N,,umpire_A,umpire_B
358,2014,Mohali,2014-04-18,T20,G Gambhir,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,wickets,4,172,20,N,,umpire_A,umpire_B
359,2014,Hyderabad,2014-04-19,T20,KL Rahul,"Rajiv Gandhi International Stadium, Hyderabad",Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,runs,1,193,20,N,,umpire_A,umpire_B
360,2014,Ahmedabad,2014-04-20,T20,Rashid Khan,"Narendra Modi Stadium, Ahmedabad",Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Mumbai Indians,runs,57,207,20,N,,umpire_A,umpire_B
361,2014,Ahmedabad,2014-04-21,T20,Avesh Khan,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,11,172,20,N,,umpire_A,umpire_B
362,2014,Mumbai,2014-04-22,T20,B Kumar,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,runs,7,190,20,N,,umpire_A,umpire_B
363,2014,Jaipur,2014-04-23,T20,BB McCullum,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,bat,Delhi Capitals,runs,9,186,20,N,,umpire_A,umpire_B
364,2014,Jaipur,2014-04-24,T20,AM Rahane,"Sawai Mansingh Stadium, Jaipur",Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,15,207,20,N,,umpire_A,umpire_B
365,2014,Jaipur,2014-04-25,T20,SK Raina,"Sawai Mansingh Stadium, Jaipur",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,runs,3,180,20,N,,umpire_A,umpire_B
366,2014,Lucknow,2014-04-26,T20,Mohammed Shami,"Ekana Cricket Stadium, Lucknow",Royal Challengers Bengaluru,Punjab Kings,Punjab Kings,bat,Royal Challengers Bengaluru,wickets,4,160,20,N,,umpire_A,umpire_B
367,2014,Hyderabad,2014-04-27,T20,T Natarajan,"Rajiv Gandhi International Stadium, Hyderabad",Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,,no result,0,0,20,N,,umpire_A,umpire_B
368,2014,Bengaluru,2014-04-28,T20,AM Rahane,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,wickets,8,162,20,N,,umpire_A,umpire_B
369,2014,Delhi,2014-04-29,T20,F du Plessis,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,bat,Sunrisers Hyderabad,wickets,5,153,20,N,,umpire_A,umpire_B
370,2014,Chennai,2014-04-30,T20,A Nehra,"MA Chidambaram Stadium, Chennai",Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Mumbai Indians,runs,0,163,20,N,,umpire_A,umpire_B
371,2014,Mumbai,2014-05-01,T20,RK Singh,"Wankhede Stadium, Mumbai",Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Chennai Super Kings,wickets,8,153,20,N,,umpire_A,umpire_B
372,2014,Ahmedabad,2014-05-02,T20,F du Plessis,"Narendra Modi Stadium, Ahmedabad",Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Kolkata Knight Riders,runs,16,184,20,N,,umpire_A,umpire_B
373,2014,Mohali,2014-05-03,T20,Harbhajan Singh,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Delhi Capitals,Delhi Capitals,bat,Punjab Kings,wickets,6,123,20,N,,umpire_A,umpire_B
374,2014,Mumbai,2014-05-04,T20,PP Chawla,"Wankhede Stadium, Mumbai",Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,field,Royal Challengers Bengaluru,runs,28,212,20,N,,umpire_A,umpire_B
375,2014,Mumbai,2014-05-05,T20,SE Marsh,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,runs,46,217,20,N,,umpire_A,umpire_B
376,2014,Chennai,2014-05-06,T20,CH Gayle,"MA Chidambaram Stadium, Chennai",Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Mumbai Indians,runs,13,193,20,N,,umpire_A,umpire_B
377,2014,Lucknow,2014-05-07,T20,M Morkel,"Ekana Cricket Stadium, Lucknow",Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,Kolkata Knight Riders,runs,39,195,20,N,,umpire_A,umpire_B
378,2014,Bengaluru,2014-05-08,T20,CH Gayle,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,field,Delhi Capitals,wickets,5,157,20,N,,umpire_A,umpire_B
379,2014,Mumbai,2014-05-09,T20,JC Buttler,"Wankhede Stadium, Mumbai",Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,Chennai Super Kings,wickets,1,158,20,N,,umpire_A,umpire_B
380,2014,Chennai,2014-05-10,T20,Z Khan,"MA Chidambaram Stadium, Chennai",Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,1,163,20,N,,umpire_A,umpire_B
381,2014,Hyderabad,2014-05-11,T20,Avesh Khan,"Rajiv Gandhi International Stadium, Hyderabad",Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,field,Royal Challengers Bengaluru,runs,6,166,20,N,,umpire_A,umpire_B
382,2014,Chennai,2014-05-12,T20,HH Pandya,"MA Chidambaram Stadium, Chennai",Delhi Capitals,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,54,231,20,N,,umpire_A,umpire_B
383,2014,Chennai,2014-05-13,T20,YS Chahal,"MA Chidambaram Stadium, Chennai",Chennai Super Kings,Punjab Kings,Punjab Kings,bat,Punjab Kings,runs,62,219,20,N,,umpire_A,umpire_B
384,2014,Mumbai,2014-05-14,T20,YBK Jaiswal,"Wankhede Stadium, Mumbai",Punjab Kings,Rajasthan Royals,Punjab Kings,field,Rajasthan Royals,runs,14,187,20,N,,umpire_A,umpire_B
385,2014,Jaipur,2014-05-15,T20,AM Mishra,"Sawai Mansingh Stadium, Jaipur",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,runs,42,208,20,N,,umpire_A,umpire_B
386,2015,Hyderabad,2015-03-22,T20,AM Mishra,"Rajiv Gandhi International Stadium, Hyderabad",Rajasthan Royals,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,runs,12,177,20,N,,umpire_A,umpire_B
387,2015,Mohali,2015-03-23,T20,DJ Bravo,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,bat,Punjab Kings,wickets,5,155,20,N,,umpire_A,umpire_B
388,2015,Jaipur,2015-03-24,T20,RP Singh,"Sawai Mansingh Stadium, Jaipur",Chennai Super Kings,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,5,172,20,N,,umpire_A,umpire_B
389,2015,Hyderabad,2015-03-25,T20,SP Narine,"Rajiv Gandhi International Stadium, Hyderabad",Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Kolkata Knight Riders,wickets,6,165,20,N,,umpire_A,umpire_B
390,2015,Kolkata,2015-03-26,T20,AD Russell,"Eden Gardens, Kolkata",Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,6,148,20,N,,umpire_A,umpire_B
391,2015,Kolkata,2015-03-27,T20,MM Sharma,"Eden Gardens, Kolkata",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,3,126,20,N,,umpire_A,umpire_B
392,2015,Kolkata,2015-03-28,T20,SL Malinga,"Eden Gardens, Kolkata",Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Rajasthan Royals,runs,6,174,20,N,,umpire_A,umpire_B
393,2015,Chennai,2015-03-29,T20,AB de Villiers,"MA Chidambaram Stadium, Chennai",Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,field,Punjab Kings,runs,31,189,20,N,,umpire_A,umpire_B
394,2015,Bengaluru,2015-03-30,T20,Rashid Khan,"M Chinnaswamy Stadium, Bengaluru",Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,Chennai Super Kings,runs,49,191,20,N,,umpire_A,umpire_B
395,2015,Jaipur,2015-03-31,T20,V Kohli,"Sawai Mansingh Stadium, Jaipur",Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,field,Chennai Super Kings,runs,34,185,20,N,,umpire_A,umpire_B
396,2015,Bengaluru,2015-04-01,T20,AM Rahane,"M Chinnaswamy Stadium, Bengaluru",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,field,Chennai Super Kings,wickets,2,165,20,N,,umpire_A,umpire_B
397,2015,Jaipur,2015-04-02,T20,Mohammed Shami,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,Rajasthan Royals,Delhi Capitals,field,Delhi Capitals,wickets,4,180,20,N,,umpire_A,umpire_B
398,2015,Mumbai,2015-04-03,T20,B Kumar,"Wankhede Stadium, Mumbai",Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,bat,Royal Challengers Bengaluru,wickets,6,175,20,N,,umpire_A,umpire_B
399,2015,Chennai,2015-04-04,T20,CH Gayle,"MA Chidambaram Stadium, Chennai",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Rajasthan Royals,wickets,6,150,20,N,,umpire_A,umpire_B
400,2015,Mumbai,2015-04-05,T20,DP Conway,"Wankhede Stadium, Mumbai",Punjab Kings,Mumbai Indians,Punjab Kings,bat,Punjab Kings,runs,83,163,20,N,,umpire_A,umpire_B
401,2015,Kolkata,2015-04-06,T20,DL Chahar,"Eden Gardens, Kolkata",Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Mumbai Indians,wickets,6,122,20,N,,umpire_A,umpire_B
402,2015,Hyderabad,2015-04-07,T20,JJ Bumrah,"Rajiv Gandhi International Stadium, Hyderabad",Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,Sunrisers Hyderabad,runs,38,194,20,N,,umpire_A,umpire_B
403,2015,Kolkata,2015-04-08,T20,Tilak Varma,"Eden Gardens, Kolkata",Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,3,173,20,N,,umpire_A,umpire_B
404,2015,Kolkata,2015-04-09,T20,Rashid Khan,"Eden Gardens, Kolkata",Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,8,105,20,N,,umpire_A,umpire_B
405,2015,Mumbai,2015-04-10,T20,KS Williamson,"Wankhede Stadium, Mumbai",Punjab Kings,Mumbai Indians,Mumbai Indians,field,Punjab Kings,runs,19,167,20,N,,umpire_A,umpire_B
406,2015,Jaipur,2015-04-11,T20,PP Chawla,"Sawai Mansingh Stadium, Jaipur",Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Kolkata Knight Riders,wickets,2,126,20,N,,umpire_A,umpire_B
407,2015,Kolkata,2015-04-12,T20,KA Pollard,"Eden Gardens, Kolkata",Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,Chennai Super Kings,wickets,6,200,20,N,,umpire_A,umpire_B
408,2015,Chennai,2015-04-13,T20,NV Ojha,"MA Chidambaram Stadium, Chennai",Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,field,Punjab Kings,wickets,9,169,20,N,,umpire_A,umpire_B
409,2015,Lucknow,2015-04-14,T20,DJ Bravo,"Ekana Cricket Stadium, Lucknow",Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,7,168,20,N,,umpire_A,umpire_B
410,2015,Mumbai,2015-04-15,T20,DL Chahar,"Wankhede Stadium, Mumbai",Mumbai Indians,Punjab Kings,Punjab Kings,field,Mumbai Indians,runs,3,172,20,N,,umpire_A,umpire_B
411,2015,Hyderabad,2015-04-16,T20,AM Mishra,"Rajiv Gandhi International Stadium, Hyderabad",Delhi Capitals,Punjab Kings,Delhi Capitals,field,Punjab Kings,runs,0,151,20,N,,umpire_A,umpire_B
412,2015,Bengaluru,2015-04-17,T20,MS Dhoni,"M Chinnaswamy Stadium, Bengaluru",Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,8,152,20,N,,umpire_A,umpire_B
413,2015,Mumbai,2015-04-18,T20,Tilak Varma,"Wankhede Stadium, Mumbai",Delhi Capitals,Punjab Kings,Punjab Kings,bat,Delhi Capitals,wickets,4,187,20,N,,umpire_A,umpire_B
414,2015,Bengaluru,2015-04-19,T20,RK Singh,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,Punjab Kings,Delhi Capitals,bat,Punjab Kings,wickets,6,176,20,N,,umpire_A,umpire_B
415,2015,Lucknow,2015-04-20,T20,YBK Jaiswal,"Ekana Cricket Stadium, Lucknow",Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,Sunrisers Hyderabad,wickets,8,156,20,N,,umpire_A,umpire_B
416,2015,Ahmedabad,2015-04-21,T20,Mohammed Shami,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,bat,Kolkata Knight Riders,wickets,4,171,20,N,,umpire_A,umpire_B
417,2015,Jaipur,2015-04-22,T20,V Kohli,"Sawai Mansingh Stadium, Jaipur",Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,bat,Sunrisers Hyderabad,wickets,5,154,20,N,,umpire_A,umpire_B
418,2015,Chennai,2015-04-23,T20,Mohammed Shami,"MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,wickets,2,177,20,N,,umpire_A,umpire_B
419,2015,Delhi,2015-04-24,T20,RK Singh,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Rajasthan Royals,Rajasthan Royals,bat,Delhi Capitals,wickets,5,157,20,N,,umpire_A,umpire_B
420,2015,Hyderabad,2015-04-25,T20,YS Chahal,"Rajiv Gandhi International Stadium, Hyderabad",Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,runs,31,186,20,N,,umpire_A,umpire_B
421,2015,Mumbai,2015-04-26,T20,JJ Bumrah,"Wankhede Stadium, Mumbai",Rajasthan Royals,Punjab Kings,Rajasthan Royals,bat,Punjab Kings,wickets,4,145,20,N,,umpire_A,umpire_B
422,2015,Mumbai,2015-04-27,T20,SK Raina,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru,Punjab Kings,Punjab Kings,bat,Punjab Kings,runs,40,197,20,N,,umpire_A,umpire_B
423,2015,Lucknow,2015-04-28,T20,IK Pathan,"Ekana Cricket Stadium, Lucknow",Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,bat,Sunrisers Hyderabad,wickets,2,161,20,N,,umpire_A,umpire_B
424,2015,Jaipur,2015-04-29,T20,SR Watson,"Sawai Mansingh Stadium, Jaipur",Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,runs,11,194,20,N,,umpire_A,umpire_B
425,2015,Hyderabad,2015-04-30,T20,YS Chahal,"Rajiv Gandhi International Stadium, Hyderabad",Delhi Capitals,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,runs,37,196,20,N,,umpire_A,umpire_B
426,2015,Kolkata,2015-05-01,T20,JJ Bumrah,"Eden Gardens, Kolkata",Punjab Kings,Chennai Super Kings,Punjab Kings,bat,Punjab Kings,runs,64,173,20,N,,umpire_A,umpire_B
427,2015,Mumbai,2015-05-02,T20,M Morkel,"Wankhede Stadium, Mumbai",Delhi Capitals,Chennai Super Kings,Delhi Capitals,field,Delhi Capitals,wickets,6,180,20,N,,umpire_A,umpire_B
428,2015,Lucknow,2015-05-03,T20,KS Williamson,"Ekana Cricket Stadium, Lucknow",Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Mumbai Indians,runs,18,152,20,N,,umpire_A,umpire_B
429,2015,Jaipur,2015-05-04,T20,WP Saha,"Sawai Mansingh Stadium, Jaipur",Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,36,222,20,N,,umpire_A,umpire_B
430,2015,Delhi,2015-05-05,T20,SL Malinga,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,wickets,6,161,20,N,,umpire_A,umpire_B
431,2015,Mumbai,2015-05-06,T20,IK Pathan,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,57,220,20,N,,umpire_A,umpire_B
432,2015,Ahmedabad,2015-05-07,T20,RG Sharma,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,Punjab Kings,Punjab Kings,bat,Delhi Capitals,wickets,5,93,20,N,,umpire_A,umpire_B
433,2015,Hyderabad,2015-05-08,T20,RP Singh,"Rajiv Gandhi International Stadium, Hyderabad",Punjab Kings,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,23,199,20,N,,umpire_A,umpire_B
434,2015,Delhi,2015-05-09,T20,RP Singh,"Arun Jaitley Stadium, Delhi",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Sunrisers Hyderabad,wickets,3,170,20,N,,umpire_A,umpire_B
435,2015,Mumbai,2015-05-10,T20,G Gambhir,"Wankhede Stadium, Mumbai",Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,Rajasthan Royals,runs,17,198,20,N,,umpire_A,umpire_B
436,2015,Lucknow,2015-05-11,T20,SP Narine,"Ekana Cricket Stadium, Lucknow",Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,43,207,20,N,,umpire_A,umpire_B
437,2015,Jaipur,2015-05-12,T20,KA Pollard,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,32,191,20,N,,umpire_A,umpire_B
438,2015,Ahmedabad,2015-05-13,T20,PA Patel,"Narendra Modi Stadium, Ahmedabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Sunrisers Hyderabad,runs,24,208,20,N,,umpire_A,umpire_B
439,2015,Mohali,2015-05-14,T20,SV Samson,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,bat,Punjab Kings,wickets,1,193,20,N,,umpire_A,umpire_B
440,2015,Hyderabad,2015-05-15,T20,B Kumar,"Rajiv Gandhi International Stadium, Hyderabad",Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,Delhi Capitals,wickets,6,172,20,N,,umpire_A,umpire_B
441,2016,Ahmedabad,2016-03-22,T20,WP Saha,"Narendra Modi Stadium, Ahmedabad",Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,wickets,4,197,20,N,,umpire_A,umpire_B
442,2016,Kolkata,2016-03-23,T20,AB de Villiers,"Eden Gardens, Kolkata",Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,Rajasthan Royals,runs,21,184,20,N,,umpire_A,umpire_B
443,2016,Chennai,2016-03-24,T20,DJ Bravo,"MA Chidambaram Stadium, Chennai",Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,32,183,20,N,,umpire_A,umpire_B
444,2016,Bengaluru,2016-03-25,T20,DJ Bravo,"M Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,Royal Challengers Bengaluru,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,20,172,20,N,,umpire_A,umpire_B
445,2016,Lucknow,2016-03-26,T20,SR Watson,"Ekana Cricket Stadium, Lucknow",Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,bat,Punjab Kings,wickets,5,183,20,N,,umpire_A,umpire_B
446,2016,Chennai,2016-03-27,T20,Rashid Khan,"MA Chidambaram Stadium, Chennai",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,5,157,20,N,,umpire_A,umpire_B
447,2016,Mohali,2016-03-28,T20,MS Dhoni,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Punjab Kings,runs,4,193,20,N,,umpire_A,umpire_B
448,2016,Chennai,2016-03-29,T20,YBK Jaiswal,"MA Chidambaram Stadium, Chennai",Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,Rajasthan Royals,wickets,8,151,20,N,,umpire_A,umpire_B
449,2016,Mumbai,2016-03-30,T20,F du Plessis,"Wankhede Stadium, Mumbai",Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,Mumbai Indians,wickets,3,164,20,N,,umpire_A,umpire_B
450,2016,Mohali,2016-03-31,T20,SR Watson,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,bat,Rajasthan Royals,wickets,3,160,20,N,,umpire_A,umpire_B
451,2016,Mohali,2016-04-01,T20,RV Uthappa,"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,bat,Rajasthan Royals,wickets,6,172,20,N,,umpire_A,umpire_B
452,2016,Bengaluru,2016-04-02,T20,KS Williamson,"M Chinnaswamy Stadium, Bengaluru",Mumbai Indians,Chennai Super Kings,Chennai Super Kings,bat,Mumbai Indians,wickets,7,172,20,N,,umpire_A,umpire_B
453,2016,Mumbai,2016-04-03,T20,HH Pandya,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,,no result,0,0,20,N,,umpire_A,umpire_B
454,2016,Lucknow,2016-04-04,T20,F du Plessis,"Ekana Cricket Stadium, Lucknow",Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Sunrisers Hyderabad,runs,8,184,20,N,,umpire_A,umpire_B
455,2016,Delhi,2016-04-05,T20,DJ Bravo,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Chennai Super Kings,runs,2,166,20,N,,umpire_A,umpire_B
456,2016,Mohali,2016-04-06,T20,WP Saha,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Delhi Capitals,Punjab Kings,bat,Delhi Capitals,wickets,2,145,20,N,,umpire_A,umpire_B
457,2016,Lucknow,2016-04-07,T20,SE Marsh,"Ekana Cricket Stadium, Lucknow",Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,wickets,3,170,20,N,,umpire_A,umpire_B
458,2016,Mohali,2016-04-08,T20,Q de Kock,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,4,186,20,N,,umpire_A,umpire_B
459,2016,Kolkata,2016-04-09,T20,G Gambhir,"Eden Gardens, Kolkata",Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,Mumbai Indians,wickets,6,154,20,N,,umpire_A,umpire_B
460,2016,Lucknow,2016-04-10,T20,A Nortje,"Ekana Cricket Stadium, Lucknow",Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,field,Punjab Kings,runs,26,168,20,N,,umpire_A,umpire_B
461,2016,Kolkata,2016-04-11,T20,T Natarajan,"Eden Gardens, Kolkata",Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,6,172,20,N,,umpire_A,umpire_B
462,2016,Hyderabad,2016-04-12,T20,DA Warner,"Rajiv Gandhi International Stadium, Hyderabad",Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,bat,Royal Challengers Bengaluru,wickets,3,158,20,N,,umpire_A,umpire_B
463,2016,Kolkata,2016-04-13,T20,M Morkel,"Eden Gardens, Kolkata",Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Mumbai Indians,runs,12,203,20,N,,umpire_A,umpire_B
464,2016,Mohali,2016-04-14,T20,KS Williamson,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Rajasthan Royals,wickets,5,170,20,N,,umpire_A,umpire_B
465,2016,Delhi,2016-04-15,T20,RV Uthappa,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,field,Royal Challengers Bengaluru,runs,39,197,20,N,,umpire_A,umpire_B
466,2016,Mohali,2016-04-16,T20,V Kohli,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,field,Kolkata Knight Riders,runs,50,198,20,N,,umpire_A,umpire_B
467,2016,Lucknow,2016-04-17,T20,Mohammed Shami,"Ekana Cricket Stadium, Lucknow",Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,Delhi Capitals,runs,12,192,20,N,,umpire_A,umpire_B
468,2016,Kolkata,2016-04-18,T20,DP Conway,"Eden Gardens, Kolkata",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,bat,Sunrisers Hyderabad,wickets,7,159,20,N,,umpire_A,umpire_B
469,2016,Delhi,2016-04-19,T20,Shubman Gill,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,10,189,20,N,,umpire_A,umpire_B
470,2016,Jaipur,2016-04-20,T20,SV Samson,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,wickets,4,183,20,N,,umpire_A,umpire_B
